DEPTH,DT,GR,LLD,LLS,PHIE,PHIT,RHOB,SW,TNPH,VWCL
1470.5,108.015,79.2189,8.692,7.281,0.028935,0.137238,2.4089,0.9024,0.463493,0.7216
1470.6,109.1415,80.7094,8.7115,7.307,0.05259,0.155013,2.3641,0.9112,0.449171,0.6824
1470.7,110.268,79.8812,8.731,7.333,0.113409,0.206324,2.3156,0.7984,0.437882,0.6191
1470.8,111.783,77.6972,8.003,6.755,0.147939,0.233498,2.2914,0.7403,0.432667,0.5701
1470.9,112.0585,76.8042,7.5295,6.367,0.151367,0.235296,2.2891,0.7527,0.432402,0.5592
1471.0,112.334,78.2993,7.056,5.979,0.149101,0.234849,2.2879,0.7918,0.431235,0.5713
1471.1,111.848,80.4136,6.232,5.284,0.166503,0.252008,2.2543,0.8055,0.433818,0.5697
1471.2,111.3415,80.5531,5.9465,5.0495,0.168374,0.253973,2.2282,0.8227,0.44929,0.5703
1471.3,110.835,79.8481,5.661,4.815,0.151469,0.239442,2.2223,0.8967,0.470785,0.5861
1471.4,110.565,79.4308,5.462,4.693,0.14873,0.237065,2.2213,0.9233,0.476619,0.5886
1471.5,111.276,79.8335,5.5545,4.7985,0.158488,0.24551,2.2375,0.8846,0.456668,0.5798
1471.6,111.987,81.8563,5.647,4.904,0.146601,0.235216,2.2613,0.913,0.432874,0.5904
1471.7,114.516,83.863,6.115,5.34,0.117727,0.210076,2.2637,0.9601,0.43175,0.6153
1471.8,115.4075,83.2784,6.378,5.5865,0.089298,0.185534,2.2786,1.0,0.447757,0.6412
1471.9,116.299,82.1706,6.641,5.833,0.067609,0.167249,2.3096,1.0,0.456003,0.6639
1472.0,115.503,82.3203,6.933,6.149,0.062398,0.162952,2.3241,1.0,0.450362,0.67
1472.1,113.78,84.3151,6.9475,6.184,0.039425,0.144794,2.3311,1.0,0.451622,0.7021
1472.2,112.057,86.0973,6.962,6.219,0.012973,0.12808,2.3432,0.9754,0.475208,0.7669
1472.3,108.009,86.2271,6.956,6.206,0.0001,0.123127,2.3514,1.0,0.508889,0.8197
1472.4,106.934,84.0861,7.0265,6.2585,0.0001,0.12515,2.3706,1.0,0.529123,0.8332
1472.5,105.859,81.7287,7.097,6.311,0.0001,0.121571,2.4468,1.0,0.525532,0.8093
1472.6,106.926,80.8289,7.377,6.57,0.0001,0.120034,2.5279,1.0,0.504034,0.7991
1472.7,108.9995,81.9655,7.53,6.7115,0.0001,0.121985,2.4867,1.0,0.47199,0.8121
1472.8,111.073,83.5182,7.683,6.853,0.0001,0.119116,2.4805,1.0,0.436069,0.793
1472.9,117.497,84.3872,8.041,7.12,0.0001,0.116202,2.4912,1.0,0.406303,0.7736
1473.0,121.5335,84.8216,8.358,7.342,0.033873,0.140708,2.4276,0.9288,0.394355,0.7118
1473.1,125.57,83.9645,8.675,7.564,0.142315,0.231103,2.2755,0.7287,0.405451,0.5916
1473.2,130.2225,80.0749,9.19,7.956,0.192629,0.271969,2.2146,0.6079,0.429972,0.5286
1473.3,134.875,73.9785,9.705,8.348,0.214445,0.286031,2.1836,0.5874,0.454601,0.477
1473.4,144.017,67.1596,11.014,9.466,0.266489,0.319023,2.07,0.5508,0.468088,0.35
1473.5,147.0905,60.7102,11.6875,10.151,0.331648,0.36033,1.9282,0.545,0.465281,0.1911
1473.6,150.164,57.6616,12.361,10.836,0.359469,0.377967,1.7358,0.5337,0.455785,0.1232
1473.7,150.38,57.8483,13.223,11.979,0.359073,0.377716,1.3849,0.514,0.459002,0.1242
1473.8,146.9985,59.6224,13.1735,11.9445,0.0,0.0,1.2487,1.0,0.48633,0.0
1473.9,143.617,62.404,13.124,11.91,0.0,0.0,1.2413,1.0,0.525331,0.0
1474.0,132.194,66.4817,12.178,10.653,0.0,0.0,1.2635,1.0,0.551531,0.0
1474.1,126.499,73.2883,11.548,9.948,0.0,0.0,1.2814,1.0,0.552978,0.0
1474.2,120.804,80.2111,10.918,9.243,0.0,0.0,1.3446,1.0,0.538926,0.0
1474.3,113.51,84.8487,9.65,8.153,0.0,0.0,1.6905,1.0,0.5222,0.0
1474.4,112.5165,86.8538,8.965,7.6225,0.0,0.0,1.9665,1.0,0.506574,0.0
1474.5,111.523,86.4104,8.28,7.092,0.094231,0.189759,2.1522,0.8688,0.490756,0.6365
1474.6,113.079,85.4026,6.716,5.836,0.044749,0.148851,2.2705,1.0,0.471732,0.6936
1474.7,114.227,84.6064,6.015,5.251,0.028237,0.136764,2.345,1.0,0.456148,0.7231
1474.8,115.375,84.0823,5.314,4.666,0.020005,0.131565,2.3747,1.0,0.458294,0.7433
1474.9,116.894,83.5535,4.58,4.046,0.011894,0.127681,2.379,1.0,0.482142,0.7715
1475.0,117.518,83.0484,4.607,4.059,0.011862,0.12767,2.3324,1.0,0.515831,0.7716
1475.1,118.142,83.4347,4.634,4.072,0.011189,0.127449,2.2848,1.0,0.543914,0.7746
1475.2,120.661,84.6692,5.352,4.64,0.010806,0.127334,2.2407,1.0,0.560523,0.7764
1475.3,122.88,86.077,5.8525,5.0495,0.013801,0.128417,2.2021,1.0,0.5602,0.7637
1475.4,125.099,86.8409,6.353,5.459,0.019179,0.131096,2.2026,1.0,0.537912,0.7457
1475.5,130.042,87.2781,7.006,6.005,0.029288,0.13748,2.216,1.0,0.505907,0.7209
1475.6,131.3505,88.0153,7.0495,6.029,0.027176,0.13605,2.2292,1.0,0.492752,0.7254
1475.7,132.659,87.3246,7.093,6.053,0.018321,0.130623,2.2375,0.9845,0.512896,0.7482
1475.8,130.828,85.8389,7.029,5.932,0.011491,0.127545,2.243,0.964,0.544728,0.7733
1475.9,127.877,85.2879,7.083,5.9325,0.010006,0.12712,2.2416,0.953,0.556643,0.7803
1476.0,124.926,84.0646,7.137,5.933,0.025682,0.135064,2.2243,1.0,0.540391,0.7288
1476.1,117.466,82.1182,7.237,5.936,0.068054,0.167618,2.2121,0.992,0.516418,0.6634
1476.2,114.418,80.4925,7.159,5.843,0.100173,0.19487,2.2164,0.9267,0.50317,0.6309
1476.3,111.37,79.3382,7.081,5.75,0.09345,0.189089,2.2548,0.9496,0.493655,0.6372
1476.4,109.79,79.7123,6.865,5.558,0.074392,0.172906,2.3016,1.0,0.476233,0.6564
1476.5,108.21,81.5706,6.649,5.366,0.047142,0.150711,2.3519,1.0,0.455103,0.6901
1476.6,107.609,83.3092,6.148,4.938,0.066035,0.165946,2.3234,1.0,0.43838,0.6657
1476.7,107.916,82.2363,6.036,4.833,0.103101,0.197397,2.314,1.0,0.425651,0.6283
1476.8,108.223,79.6639,5.924,4.728,0.134156,0.220985,2.3067,0.9166,0.414283,0.5785
1476.9,108.883,77.8862,6.18,4.902,0.148757,0.22964,2.2904,0.8519,0.408152,0.5389
1477.0,108.8685,81.3106,6.459,5.1115,0.149021,0.234749,2.2773,0.8315,0.413129,0.5712
1477.1,108.854,84.2861,6.738,5.321,0.10662,0.200439,2.2734,0.9408,0.429081,0.6251
1477.2,107.933,85.8601,7.238,5.695,0.055096,0.157021,2.273,1.0,0.454359,0.6791
1477.3,107.254,86.3085,7.337,5.771,0.026157,0.135375,2.2771,0.9862,0.484009,0.7277
1477.4,106.575,84.5744,7.436,5.847,0.020102,0.13162,2.2886,0.9642,0.506453,0.743
1477.5,105.516,82.176,7.341,5.783,0.027486,0.136258,2.2992,0.9886,0.508671,0.7247
1477.6,105.4285,80.3921,7.2575,5.713,0.064649,0.164803,2.2887,0.9956,0.486932,0.6673
1477.7,105.341,79.1691,7.174,5.643,0.143406,0.232438,2.2687,0.8077,0.452908,0.5932
1477.8,106.312,78.1887,7.103,5.559,0.183161,0.261343,2.2362,0.7259,0.425725,0.5209
1477.9,107.2975,79.1216,7.1235,5.5705,0.171682,0.251462,2.2507,0.7405,0.417593,0.5316
1478.0,108.283,79.4285,7.144,5.582,0.161578,0.245061,2.2649,0.7498,0.425079,0.5562
1478.1,110.952,79.3368,7.253,5.691,0.15349,0.241193,2.2753,0.7756,0.440787,0.5843
1478.2,112.437,79.8425,7.3095,5.7495,0.097382,0.192466,2.2903,0.9232,0.464809,0.6335
1478.3,113.922,79.8178,7.366,5.808,0.056321,0.158008,2.2938,0.9973,0.496266,0.6775
1478.4,116.327,79.5913,7.491,5.923,0.034812,0.141387,2.2898,0.9881,0.525338,0.7101
1478.5,116.6465,82.3676,7.573,6.002,0.015035,0.128963,2.2773,0.9386,0.546601,0.7591
1478.6,116.966,83.9887,7.655,6.081,0.0001,0.119264,2.2675,1.0,0.564011,0.794
1478.7,115.197,85.1073,7.803,6.249,0.0001,0.12296,2.2618,1.0,0.575122,0.8186
1478.8,113.3275,82.9751,7.8805,6.3375,0.0001,0.117979,2.2728,1.0,0.563841,0.7854
1478.9,111.458,81.0853,7.958,6.426,0.030743,0.138488,2.2843,0.9505,0.522268,0.7179
1479.0,106.942,79.4429,8.225,6.698,0.089599,0.185792,2.2928,0.8825,0.472136,0.6409
1479.1,105.0475,77.437,8.372,6.8535,0.136794,0.225688,2.3092,0.7554,0.44049,0.5923
1479.2,103.153,77.5473,8.519,7.009,0.130081,0.218503,2.3196,0.7623,0.430839,0.5891
1479.3,101.732,78.2078,8.631,7.184,0.133218,0.221401,2.3125,0.749,0.429038,0.5875
1479.4,102.8975,77.9175,8.546,7.155,0.135958,0.222816,2.3093,0.7436,0.426519,0.5787
1479.5,104.063,77.382,8.461,7.126,0.117148,0.206845,2.3406,0.7987,0.425583,0.5976
1479.6,107.1935,74.1814,8.2205,6.964,0.104678,0.193898,2.3708,0.8433,0.426876,0.5945
1479.7,110.324,75.2525,7.98,6.802,0.092693,0.185117,2.3861,0.8916,0.426405,0.6158
1479.8,118.751,77.5645,7.227,6.237,0.093504,0.188126,2.3768,0.9392,0.426743,0.6305
1479.9,122.364,79.6674,6.826,5.928,0.085514,0.182307,2.3492,0.9887,0.438466,0.6449
1480.0,125.977,81.3954,6.425,5.619,0.061197,0.161969,2.3175,1.0,0.463752,0.6714
1480.1,128.981,83.0388,5.834,5.17,0.040124,0.14532,2.288,1.0,0.48959,0.7009
1480.2,128.1415,85.8547,5.6785,5.0605,0.019527,0.131292,2.2754,1.0,0.502802,0.7447
1480.3,127.302,85.4824,5.523,4.951,0.021074,0.132188,2.2731,1.0,0.504769,0.7403
1480.4,123.044,84.1507,5.444,4.93,0.025588,0.135003,2.2825,1.0,0.503735,0.729
1480.5,121.057,85.0181,5.4685,4.9775,0.017961,0.130429,2.2901,1.0,0.505903,0.7494
1480.6,119.07,85.0914,5.493,5.025,0.013121,0.128138,2.2945,1.0,0.515353,0.7663
1480.7,117.196,84.7542,5.528,5.106,0.010508,0.12725,2.295,1.0,0.527177,0.7778
1480.8,117.3155,83.2833,5.51,5.104,0.01618,0.129511,2.2871,1.0,0.529047,0.7551
1480.9,117.435,82.7797,5.492,5.102,0.026282,0.135458,2.279,1.0,0.517717,0.7274
1481.0,118.65,82.6914,5.394,5.017,0.034046,0.140833,2.2824,1.0,0.504329,0.7115
1481.1,119.2105,83.9018,5.32,4.94,0.032974,0.140064,2.2768,1.0,0.497896,0.7135
1481.2,119.771,82.2822,5.246,4.863,0.054916,0.156876,2.2654,1.0,0.49409,0.6793
1481.3,120.187,79.5827,5.193,4.781,0.08702,0.18359,2.2631,1.0,0.491246,0.6434
1481.4,119.8895,79.1549,5.3125,4.867,0.067079,0.16681,2.2718,1.0,0.505283,0.6645
1481.5,119.592,78.6843,5.432,4.953,0.0346,0.141233,2.273,1.0,0.543235,0.7105
1481.6,118.104,77.7381,5.957,5.365,0.013049,0.128109,2.304,1.0,0.579238,0.7666
1481.7,117.1135,74.8537,6.2735,5.6225,0.021344,0.132349,2.4361,1.0,0.580001,0.7396
1481.8,116.123,74.5534,6.59,5.88,0.022349,0.132955,2.4752,1.0,0.545367,0.737
1481.9,114.144,75.9085,7.04,6.287,0.018025,0.130463,2.4655,0.9877,0.512241,0.7492
1482.0,113.4845,78.2115,7.0365,6.312,0.0001,0.115869,2.5177,1.0,0.505053,0.7714
1482.1,112.825,79.7649,7.033,6.337,0.0001,0.118289,2.4721,1.0,0.514718,0.7875
1482.2,112.732,80.8284,6.66,6.06,0.011278,0.127477,2.36,0.9923,0.520472,0.7742
1482.3,113.3625,83.0909,6.469,5.904,0.024911,0.134564,2.2949,1.0,0.507412,0.7306
1482.4,113.993,84.4997,6.278,5.748,0.036191,0.142393,2.2854,1.0,0.482268,0.7076
1482.5,116.182,84.9857,6.013,5.52,0.046976,0.150582,2.2796,1.0,0.467839,0.6903
1482.6,117.2925,85.1593,5.9035,5.417,0.03727,0.143188,2.2763,1.0,0.479823,0.7057
1482.7,118.403,85.1058,5.794,5.314,0.026395,0.135532,2.2606,1.0,0.50638,0.7272
1482.8,119.006,84.8987,5.7085,5.2265,0.020888,0.132079,2.2517,1.0,0.52435,0.7408
1482.9,119.609,85.4129,5.623,5.139,0.016013,0.129429,2.2446,1.0,0.534763,0.7557
1483.0,119.102,86.1124,5.533,5.034,0.014059,0.128527,2.2276,1.0,0.543295,0.7627
1483.1,117.9925,84.6898,5.5415,5.027,0.022851,0.133264,2.2214,1.0,0.541242,0.7357
1483.2,116.883,83.1007,5.55,5.02,0.04474,0.148845,2.2183,1.0,0.526603,0.6936
1483.3,113.729,82.7294,5.69,5.118,0.067043,0.16678,2.2125,1.0,0.511477,0.6645
1483.4,112.312,83.1468,5.8015,5.2095,0.060688,0.161553,2.2258,1.0,0.505117,0.672
1483.5,110.895,82.9547,5.913,5.301,0.062705,0.163204,2.2371,1.0,0.498033,0.6696
1483.6,109.342,81.8811,6.137,5.501,0.085714,0.182477,2.2481,1.0,0.482047,0.6447
1483.7,109.2995,81.4765,6.2285,5.5855,0.091984,0.187832,2.2675,1.0,0.469015,0.6386
1483.8,109.257,81.3118,6.32,5.67,0.070243,0.169438,2.2875,1.0,0.475005,0.6609
1483.9,110.354,81.3231,6.449,5.787,0.030994,0.138663,2.3149,1.0,0.500869,0.7174
1484.0,111.438,82.6929,6.476,5.807,0.01119,0.12745,2.3198,1.0,0.529181,0.7746
1484.1,112.522,83.0211,6.503,5.827,0.0001,0.118705,2.3135,1.0,0.541915,0.7902
1484.2,115.965,81.4874,6.434,5.758,0.013884,0.128452,2.3037,1.0,0.541347,0.7633
1484.3,118.234,81.6396,6.316,5.655,0.013906,0.128461,2.303,1.0,0.540374,0.7633
1484.4,120.503,83.6287,6.198,5.552,0.0001,0.118782,2.3105,1.0,0.538447,0.7908
1484.5,125.05,85.7053,5.794,5.21,0.0001,0.120494,2.311,1.0,0.526043,0.8022
1484.6,126.5825,86.211,5.544,4.9945,0.013597,0.128331,2.2913,1.0,0.504198,0.7645
1484.7,128.115,84.5613,5.294,4.779,0.03643,0.142569,2.2787,1.0,0.485462,0.7072
1484.8,128.9,82.416,4.848,4.382,0.072397,0.171236,2.2639,1.0,0.478022,0.6585
1484.9,128.4005,81.7844,4.747,4.287,0.111767,0.204899,2.2243,1.0,0.479232,0.6205
1485.0,127.901,82.6693,4.646,4.192,0.107351,0.201072,2.2078,1.0,0.484443,0.6244
1485.1,126.425,83.1217,4.797,4.313,0.095165,0.19056,2.2051,1.0,0.490421,0.6356
1485.2,125.9455,81.7285,5.015,4.498,0.085277,0.182106,2.2325,1.0,0.493379,0.6452
1485.3,125.466,79.8839,5.233,4.683,0.060276,0.161216,2.291,1.0,0.493706,0.6726
1485.4,124.979,79.896,5.785,5.165,0.0001,0.117818,2.4235,1.0,0.496669,0.7843
1485.5,124.661,80.9812,5.9955,5.365,0.0001,0.120291,2.5978,1.0,0.506675,0.8008
1485.6,124.343,83.1263,6.206,5.565,0.0001,0.124074,2.6117,1.0,0.519546,0.826
1485.7,123.18,85.2443,6.219,5.624,0.0001,0.128165,2.6311,1.0,0.523716,0.8533
1485.8,122.399,86.9986,6.045,5.482,0.0001,0.131859,2.5812,1.0,0.512938,0.8779
1485.9,121.618,87.5808,5.871,5.34,0.0001,0.120886,2.3276,1.0,0.4973,0.8048
1486.0,120.8345,85.3195,5.685,5.173,0.029033,0.137305,2.2679,1.0,0.495271,0.7214
1486.1,120.051,82.5378,5.499,5.006,0.04416,0.148397,2.2545,1.0,0.510087,0.6945
1486.2,118.867,82.0601,5.285,4.809,0.029271,0.137469,2.2579,1.0,0.532351,0.7209
1486.3,118.566,80.8664,5.2405,4.7695,0.023496,0.133666,2.2619,1.0,0.550267,0.734
1486.4,118.265,81.0901,5.196,4.73,0.020193,0.131673,2.2649,1.0,0.553114,0.7428
1486.5,118.178,83.2821,5.228,4.763,0.015631,0.129243,2.2747,1.0,0.538168,0.757
1486.6,118.2595,83.4668,5.272,4.804,0.025127,0.134704,2.2779,1.0,0.514,0.7301
1486.7,118.341,82.2812,5.316,4.845,0.033991,0.140793,2.2975,1.0,0.498819,0.7116
1486.8,118.346,81.5912,5.365,4.893,0.023756,0.133829,2.3253,1.0,0.5043,0.7334
1486.9,118.1845,81.1078,5.3705,4.9015,0.018595,0.130772,2.3153,1.0,0.525368,0.7474
1487.0,118.023,81.6602,5.376,4.91,0.0001,0.11907,2.3297,1.0,0.546058,0.7927
1487.1,117.706,83.0139,5.36,4.894,0.0001,0.121056,2.3251,1.0,0.546717,0.8059
1487.2,117.7675,83.9702,5.3335,4.8615,0.012607,0.127939,2.3034,1.0,0.522568,0.7684
1487.3,117.829,84.9406,5.307,4.829,0.02564,0.135037,2.2833,1.0,0.495317,0.7289
1487.4,117.88,86.0685,5.265,4.761,0.026075,0.135321,2.2731,1.0,0.489148,0.7279
1487.5,117.045,85.8222,5.2655,4.746,0.017128,0.12999,2.2809,1.0,0.505278,0.752
1487.6,116.21,83.9799,5.266,4.731,0.016041,0.129442,2.285,1.0,0.524103,0.7556
1487.7,111.629,81.8169,5.381,4.798,0.023837,0.13388,2.283,1.0,0.528308,0.7332
1487.8,108.3735,80.7575,5.598,4.966,0.036886,0.142904,2.286,1.0,0.51526,0.7064
1487.9,105.118,80.3704,5.815,5.134,0.057242,0.158751,2.294,1.0,0.490744,0.6763
1488.0,99.865,79.6009,6.562,5.744,0.081479,0.178881,2.3139,1.0,0.463919,0.649
1488.1,99.301,75.7669,6.8845,6.0155,0.045379,0.149339,2.4385,1.0,0.448879,0.6927
1488.2,98.737,74.8762,7.207,6.287,0.0001,0.111135,2.5648,1.0,0.453115,0.7398
1488.3,101.735,77.7916,7.344,6.428,0.0001,0.11524,2.649,1.0,0.465857,0.7672
1488.4,104.003,82.8775,7.1465,6.281,0.0001,0.123617,2.6329,1.0,0.470463,0.823
1488.5,106.271,85.8865,6.949,6.134,0.0001,0.129483,2.5726,1.0,0.460807,0.8621
1488.6,109.736,86.5819,6.373,5.682,0.0001,0.125058,2.4593,1.0,0.448124,0.8326
1488.7,110.6495,86.7624,6.1775,5.5285,0.031073,0.138718,2.3179,1.0,0.445882,0.7172
1488.8,111.563,84.9868,5.982,5.375,0.047203,0.150759,2.3029,1.0,0.453131,0.69
1488.9,112.694,82.2324,5.803,5.252,0.073832,0.172436,2.297,1.0,0.458037,0.657
1489.0,113.266,81.1124,5.712,5.191,0.093397,0.189043,2.2952,1.0,0.453989,0.6373
1489.1,113.838,80.9173,5.621,5.13,0.088925,0.185216,2.3122,1.0,0.448443,0.6416
1489.2,114.3165,82.4797,5.4785,5.0175,0.062215,0.162802,2.325,1.0,0.448499,0.6702
1489.3,114.795,82.7303,5.336,4.905,0.057664,0.159093,2.3266,1.0,0.449513,0.6758
1489.4,115.357,81.7792,5.056,4.665,0.080838,0.178338,2.3027,1.0,0.452953,0.6496
1489.5,115.869,81.2644,4.978,4.5915,0.07475,0.173207,2.2866,1.0,0.472207,0.656
1489.6,116.381,80.6079,4.9,4.518,0.052999,0.15534,2.2693,1.0,0.50821,0.6819
1489.7,118.723,79.7572,4.825,4.439,0.050055,0.153001,2.2358,1.0,0.539024,0.6859
1489.8,119.932,81.9976,4.7725,4.393,0.036859,0.142885,2.227,1.0,0.541003,0.7064
1489.9,121.141,84.2543,4.72,4.347,0.041272,0.146188,2.2262,1.0,0.51479,0.699
1490.0,120.88,85.8342,4.607,4.256,0.053226,0.155521,2.232,1.0,0.481874,0.6816
1490.1,118.6405,86.2685,4.639,4.2855,0.068778,0.168219,2.231,1.0,0.4634,0.6626
1490.2,116.401,84.0519,4.671,4.315,0.091811,0.187684,2.2319,1.0,0.467439,0.6388
1490.3,109.404,80.7303,5.085,4.665,0.087362,0.183882,2.2578,1.0,0.484803,0.6431
1490.4,106.7435,76.2392,5.415,4.9425,0.099471,0.194265,2.2822,1.0,0.495793,0.6316
1490.5,104.083,74.7892,5.745,5.22,0.071729,0.170677,2.3452,1.0,0.487919,0.6593
1490.6,103.652,75.0594,6.311,5.698,0.030256,0.138149,2.454,1.0,0.464118,0.7189
1490.7,105.647,75.7668,6.387,5.767,0.0001,0.112342,2.5295,1.0,0.441505,0.7479
1490.8,107.642,78.263,6.463,5.836,0.0001,0.115108,2.5184,1.0,0.437192,0.7663
1490.9,112.794,81.6086,6.168,5.587,0.0001,0.121362,2.5226,1.0,0.453279,0.8079
1491.0,114.454,85.5692,5.964,5.4005,0.0001,0.122214,2.4005,1.0,0.480836,0.8136
1491.1,116.114,86.515,5.76,5.214,0.012519,0.127906,2.2863,1.0,0.507336,0.7688
1491.2,116.568,85.8283,5.586,5.026,0.016739,0.129791,2.2516,1.0,0.524261,0.7532
1491.3,115.866,82.5428,5.6065,5.0295,0.027144,0.136028,2.2649,1.0,0.527112,0.7255
1491.4,115.164,79.7521,5.627,5.033,0.044655,0.148779,2.2826,1.0,0.516104,0.6938
1491.5,113.729,77.7238,5.722,5.097,0.072854,0.171618,2.2928,1.0,0.498494,0.658
1491.6,113.4315,76.7096,5.78,5.138,0.103669,0.197887,2.2888,1.0,0.485383,0.6278
1491.7,113.134,77.5581,5.838,5.179,0.096879,0.192034,2.2863,1.0,0.48547,0.634
1491.8,113.097,79.1992,5.942,5.251,0.065959,0.165883,2.2915,1.0,0.493776,0.6658
1491.9,112.9085,81.7542,5.9715,5.27,0.040212,0.145386,2.2988,1.0,0.494434,0.7008
1492.0,112.72,82.5928,6.001,5.289,0.047474,0.15097,2.2958,1.0,0.480307,0.6896
1492.1,111.151,82.2475,6.114,5.384,0.071732,0.17068,2.292,1.0,0.462715,0.6593
1492.2,109.8145,82.4023,6.253,5.504,0.080069,0.177688,2.2921,1.0,0.454545,0.6504
1492.3,108.478,82.9184,6.392,5.624,0.073056,0.171787,2.293,1.0,0.454873,0.6578
1492.4,107.161,81.2087,6.5865,5.7845,0.090332,0.186418,2.2938,0.9962,0.456237,0.6402
1492.5,105.844,80.1579,6.781,5.945,0.089107,0.185371,2.3096,0.9833,0.456257,0.6414
1492.6,104.577,80.2718,7.113,6.212,0.046744,0.1504,2.3719,1.0,0.454266,0.6906
1492.7,104.972,80.5546,7.1565,6.26,0.037364,0.143258,2.3961,1.0,0.448278,0.7056
1492.8,105.367,80.0176,7.2,6.308,0.047449,0.150951,2.3942,1.0,0.441787,0.6896
1492.9,108.199,78.8997,6.949,6.153,0.083086,0.180244,2.3588,0.9843,0.440498,0.6473
1493.0,110.3745,78.2453,6.704,5.9635,0.099727,0.194485,2.3444,0.9618,0.442315,0.6314
1493.1,112.55,78.8311,6.459,5.774,0.101074,0.195647,2.3377,0.9782,0.441015,0.6301
1493.2,117.229,80.0773,5.906,5.3,0.089272,0.185512,2.3336,1.0,0.441978,0.6412
1493.3,118.9085,79.6685,5.6465,5.0735,0.07785,0.175814,2.3287,1.0,0.457043,0.6527
1493.4,120.588,80.6701,5.387,4.847,0.041474,0.146342,2.3244,1.0,0.486446,0.6987
1493.5,121.475,83.7498,4.976,4.5,0.012031,0.127729,2.3053,1.0,0.525356,0.7709
1493.6,120.7365,88.2384,4.871,4.416,0.0001,0.131027,2.2866,1.0,0.566377,0.8723
1493.7,119.998,89.2646,4.766,4.332,0.0001,0.136914,2.2716,1.0,0.59306,0.9116
1493.8,117.552,86.3593,4.77,4.348,0.0001,0.129865,2.27,1.0,0.591887,0.8646
1493.9,116.773,83.811,4.8345,4.409,0.0001,0.122925,2.2913,1.0,0.56953,0.8184
1494.0,115.994,81.9537,4.899,4.47,0.0001,0.117447,2.3053,1.0,0.550346,0.7819
1494.1,116.25,80.509,5.041,4.609,0.013196,0.128168,2.3169,1.0,0.543585,0.766
1494.2,117.045,80.1012,5.073,4.644,0.018772,0.130869,2.314,1.0,0.534214,0.7469
1494.3,117.84,81.2028,5.105,4.679,0.029681,0.137751,2.2945,1.0,0.51659,0.72
1494.4,119.614,82.7361,5.073,4.65,0.034003,0.140802,2.2823,1.0,0.504012,0.7116
1494.5,120.0155,83.0606,5.052,4.6235,0.028564,0.136985,2.2939,1.0,0.502085,0.7224
1494.6,120.417,82.2609,5.031,4.597,0.034451,0.141126,2.2932,1.0,0.500982,0.7108
1494.7,119.618,81.7059,5.074,4.613,0.04349,0.147882,2.294,1.0,0.493854,0.6955
1494.8,118.559,81.8156,5.15,4.6685,0.050883,0.153656,2.2856,1.0,0.489925,0.6848
1494.9,117.5,81.7422,5.226,4.724,0.04476,0.14886,2.2822,1.0,0.499357,0.6936
1495.0,115.065,80.7085,5.471,4.928,0.038297,0.143951,2.2851,1.0,0.514347,0.704
1495.1,114.2615,81.5723,5.6,5.0485,0.025373,0.134863,2.2951,1.0,0.520168,0.7295
1495.2,113.458,83.738,5.729,5.169,0.017136,0.129994,2.3059,1.0,0.510757,0.752
1495.3,113.296,84.4035,5.878,5.328,0.01889,0.130935,2.3202,1.0,0.491274,0.7465
1495.4,113.7695,84.3573,5.8775,5.336,0.028338,0.136832,2.3218,1.0,0.472803,0.7229
1495.5,114.243,83.3527,5.877,5.344,0.040899,0.145906,2.3202,1.0,0.46576,0.6996
1495.6,114.8675,82.1196,5.8285,5.3015,0.044542,0.148691,2.3216,1.0,0.471894,0.6939
1495.7,115.492,81.7211,5.78,5.259,0.039232,0.14465,2.3176,1.0,0.48433,0.7024
1495.8,116.509,82.9787,5.671,5.158,0.026949,0.135899,2.3066,1.0,0.497667,0.7259
1495.9,116.867,83.0547,5.625,5.116,0.023876,0.133905,2.2947,1.0,0.509789,0.7331
1496.0,117.225,82.1841,5.579,5.074,0.028457,0.136913,2.2778,1.0,0.520202,0.7226
1496.1,117.978,82.1957,5.477,4.981,0.026828,0.135818,2.2693,1.0,0.528053,0.7262
1496.2,118.519,81.0865,5.4235,4.9305,0.031068,0.138715,2.2645,1.0,0.534002,0.7172
1496.3,119.06,80.4032,5.37,4.88,0.031625,0.139106,2.2592,1.0,0.54217,0.7161
1496.4,120.257,83.0873,5.278,4.793,0.020638,0.131932,2.2481,1.0,0.544669,0.7415
1496.5,120.606,84.391,5.2385,4.7585,0.021861,0.132659,2.2494,1.0,0.528865,0.7382
1496.6,120.955,84.0987,5.199,4.724,0.039693,0.144996,2.2544,1.0,0.50083,0.7016
1496.7,120.393,84.5022,5.184,4.714,0.049333,0.152431,2.2707,1.0,0.475601,0.6869
1496.8,119.289,84.7598,5.2325,4.759,0.052311,0.154792,2.2823,1.0,0.462741,0.6828
1496.9,118.185,83.9117,5.281,4.804,0.056214,0.157921,2.2906,1.0,0.462047,0.6777
1497.0,114.983,81.6469,5.471,4.975,0.069854,0.169114,2.2936,1.0,0.468671,0.6614
1497.1,113.5785,81.0116,5.597,5.0875,0.069315,0.168666,2.2904,1.0,0.47658,0.662
1497.2,112.174,82.3781,5.723,5.2,0.058226,0.159549,2.285,1.0,0.477868,0.6751
1497.3,110.962,83.1099,5.968,5.427,0.063106,0.163533,2.2735,1.0,0.473712,0.6691
1497.4,111.3055,83.7489,6.0255,5.489,0.060102,0.161075,2.2721,1.0,0.471334,0.6728
1497.5,111.649,83.9111,6.083,5.551,0.05302,0.155357,2.2791,1.0,0.47235,0.6819
